idap_line,alarm_name,alarm_def_id,what_fixed_it,classification,derived_tier,occurrence_count,total_downtime_mins,avg_downtime_mins,distinct_days_affected,first_occurrence,last_occurrence,maximo_cm_count,top_assetnum,top_asset_location,top_failure_code,top_failure_code_desc,sample_wo_descriptions,frequency_tier,last_wo_date,days_since_last_wo,last_wonum,last_wo_description,last_wo_worktype,last_wo_assetnum,last_wo_asset_location,last_wo_failurecode,work_performed,root_cause
A2,A2 Zone 2 Paused,7786,null,null,TIER 2 - Critical Active,45991,81271.8,1.8,332,2025-07-08 17:28:11,2026-07-08 15:30:58,1187,K323502,IC0150A2AMODULEA,ASSY,Assembly Equipment,A1 CARTON SKEW | A1 GLUE FACEPLATE REPLACMENT | A1 LIT FEEDER 2 PRESENCE AND RE-PHASING D822862M,CRITICAL - Daily or more,2026-07-08T04:50:00.000Z,0,28126550,A2 LVC REJECTING FOR LINE 1 AND LINE 2,CM,K372068,IC0150A2LVC,PACK0010,null,null
A2,C16F21 Cap Fdr 1 Stp Pos Slides On,941,null,null,TIER 4 - Low / Monitor,19,4.1,0.2,10,2025-07-15 05:41:41,2026-06-05 12:48:20,17,K323592,IC0150A2B310UVSPOTCUR,PACK0021,"Packer, Case","A2 CAP FEEDER 2 JAM D848402A | A2 CARTONER, CARTON SKEW | A2 CASE PACKER CASE ADVANCE SENSOR ALARM D898754C",LOW - Less than weekly,2026-06-05T12:41:56.000Z,33,27934111,"A2, Labeler -- pens falling/crashing exiting drum (D934036A)",CM,K323504,IC0150A2CMODULEC,PACK0017,  Adjusted trunnion to drum distance.  Adjusted upper rail.  Adjusted vacuum drum gear ratio from 3.62 to 3.54.,  Out of adjustment.
A5,C19 F055 Disp Adh Srvo Not Enabled A064700-500,1223,null,null,TIER 4 - Low / Monitor,1,4.1,4.1,1,2026-01-03 09:52:17,2026-01-03 09:52:17,0,null,null,null,null,null,LOW - Less than weekly,null,null,null,null,null,null,null,null,null,null
A5,SEV4 fault edge flap right (170-B4) edge flap folder right 1 not open - check 170B4,2701,null,null,TIER 4 - Low / Monitor,4,4.1,1.0,4,2025-11-22 19:40:53,2026-03-19 16:22:01,3,K407105,IC0150A5B270GLUEDISPCK,ASSY,Assembly Equipment,"A5 SPOT CURE CRASHES D871390C | A5, Labeler -- reject pickoff failed alarm will not clear, labels skewed (D875597A) | A5, Main Machine -- part crashes at spot cure (D871390C)",LOW - Less than weekly,2026-03-09T07:01:47.000Z,121,26606620,"A5, Glue Faceplate Swap",PM,K407105,IC0150A5B270GLUEDISPCK,ASSY,null,null
A1,C23F1 Unassigned,515,[26179604] A1 CARTONS SKEW (CM | IC0150A1EMODULEE | PACK),PRESCRIPTIVE,RESOLVED,2,4.0,2.0,2,2025-08-01 19:35:57,2025-08-27 21:33:22,3,K372058,IC0150A1LVC,PACK,Packaging Equipment,A1 CARTONS SKEW | A2 BOOKLET 2 PRESENCE FAULT | D776378AL A1 LVC Stopping for M2 Motor Current Fault,LOW - Less than weekly,2025-08-27T23:56:20.000Z,315,26179604,A1 CARTONS SKEW,CM,K291175,IC0150A1EMODULEE,PACK,null,null
A1,C5F45 DSSA Ld Pall Pres At Que,686,[26862394] A1 GLUE DOT ADJUSTMENT (CM | IC0150A1EMODULEE | PACK),PRESCRIPTIVE,RESOLVED,11,3.9,0.4,3,2025-09-18 06:43:22,2025-12-28 08:46:41,11,K291049,IC0150A1,ASSY,Assembly Equipment,A1 CASEPACKER LABELS FALLING OFF TAMP | A1 DSSA OVERLOADS | A1 GLUE DOT ADJUSTMENT,LOW - Less than weekly,2025-12-28T11:28:15.000Z,192,26862394,A1 GLUE DOT ADJUSTMENT,CM,K291175,IC0150A1EMODULEE,PACK,null,null
A1,C07 F025 DSSA Ld G2DZ Srvo,7428,null,null,TIER 4 - Low / Monitor,6,3.9,0.7,1,2025-09-06 19:43:25,2025-09-06 19:52:16,1,K291052,IC0150A1AMODULEA,ASSY,Assembly Equipment,A1 DSSA LOADER CRASHED,LOW - Less than weekly,2025-09-06T19:01:54.000Z,305,26262101,A1 DSSA LOADER CRASHED,CM,K291052,IC0150A1AMODULEA,ASSY,null,null
A2,C11F20 DSSA Vfy Ld Cnsc Fail 2,851,[27641429] A2 CAMERA 2 HIGH REJECT RATE D887660A (CM | IC0150A2CMODULEC | PACK0017),PRESCRIPTIVE,RESOLVED,2,3.9,2.0,2,2026-04-08 08:51:11,2026-04-29 01:54:50,3,K323502,IC0150A2AMODULEA,ASSY,Assembly Equipment,A2 CAMERA 2 HIGH REJECT RATE D887660A | A2 DSSA LOADER OVERLOADS D904594A | A2 DSSAs GETTING PUSHED OUT OF FLIP TRANSFER,LOW - Less than weekly,2026-04-29T04:01:17.000Z,70,27641429,A2 CAMERA 2 HIGH REJECT RATE D887660A,CM,K323504,IC0150A2CMODULEC,PACK0017,LEVEL LASER TO GET PRINT LEVEL IN THE ABLATION AREA.,UNKNOWN
A2,C21F11 Flip Xfer DSSA Pick Arm Ovld Ok,903,null,null,TIER 4 - Low / Monitor,9,3.9,0.4,7,2025-07-10 22:45:23,2026-07-08 00:58:25,15,K323589,IC0150A2B280LOADCART,ASSY,Assembly Equipment,A2 - Main Machine - Cap Feeder #1 Faults | A2 CART LIFT G2D THROWING CARTRIDGES D836828A | A2 CARTON SKEW SLIPPING,LOW - Less than weekly,2026-07-08T04:50:00.000Z,0,28126550,A2 LVC REJECTING FOR LINE 1 AND LINE 2,CM,K372068,IC0150A2LVC,PACK0010,null,null
A2,C10F98 Chass Conv Incoming Pallet Queue Low,7586,[27800121] Be Safe #90919 - A2 - Ladder Home Position Blocking Electrical Cabinet (CM | IC0150A2BMODULEB | ASSY),PRESCRIPTIVE,RESOLVED,12,3.9,0.3,10,2025-08-24 18:20:10,2026-05-18 10:54:34,21,K323503,IC0150A2BMODULEB,ASSY,Assembly Equipment,A2 - Cartoner - Lit Feeder Faults | A2 - DSSAID VISION ADJUSTMENT | A2 - Labeler - Flagged Labels,LOW - Less than weekly,2026-05-18T14:49:35.000Z,51,27800121,Be Safe #90919 - A2 - Ladder Home Position Blocking Electrical Cabinet,CM,K323503,IC0150A2BMODULEB,ASSY,We taped a new home location directly next to the previous space but now it no longer is blocking the electrical cabinet.,Unknown
A5,C17 F020 Cap Fdr 2 Orient. Trk Not Ready A064698-553,1411,[27770228] A5 CARTON STACKER CRASHES D970440E (CM | IC0150A5HCARTSTACKING | PACK),PRESCRIPTIVE,RESOLVED,9,3.9,0.4,6,2025-11-22 16:20:57,2026-05-14 03:33:48,3,K407221,IC0150A5HCARTSTACKING,ASSY,Assembly Equipment,"A5 CARTON STACKER CRASHES D970440E | A5 SPOT CURE CRASHES D871390C | A5, Main Machine -- part crashes at spot cure (D871390C)",LOW - Less than weekly,2026-05-14T05:13:26.000Z,55,27770228,A5 CARTON STACKER CRASHES D970440E,CM,K407221,IC0150A5HCARTSTACKING,PACK,FOUND A LOOSE ADJUSTMENT ALLOWING THE WALL TO MOVE SLIGHTLY TIGHTENED UP THE KIP HANDLE,UNKNOWN
A2,C1F22 Cart Ld Tray Indx Rght Cyl Alm,747,null,null,TIER 4 - Low / Monitor,3,3.8,1.3,3,2025-07-13 15:24:07,2026-02-10 15:39:25,2,K323503,IC0150A2BMODULEB,ASSY,Assembly Equipment,A2 CORNER OVERLOAD BY CAP FEEDER 1 | A2 S.O.B VISION ADJUSTMENTS,LOW - Less than weekly,2025-08-08T13:57:00.000Z,334,26092106,A2 S.O.B VISION ADJUSTMENTS,CM,K323504,IC0150A2CMODULEC,PACK0017,VISION ADJUSTMENT DONE PER 8044-TOOL-08,:
A2,C17F70 Cap Fdr 2 Trk 1 No Prt,862,null,null,TIER 4 - Low / Monitor,5,3.8,0.8,5,2025-08-10 04:02:51,2026-07-03 16:31:30,4,K323573,IC0150A2APGC7G1,INSTX001,"Gauges, Pressure/Vacuum","A2 DSSA G2D/FLIP DROPPING PARTS D934030A | A2 LABELER, SOB VISION ADJUSTMENT | A2 LVC CAMERA NO READS D866737C",LOW - Less than weekly,2026-07-03T19:15:44.000Z,5,28101182,A2 DSSA G2D/FLIP DROPPING PARTS D934030A,CM,K323573,IC0150A2APGC7G1,INSTX001,ALIGNED ACTUATOR AND TIGHTENED HARDWARE,UNKNOWN
A1,C02 F020 Cart Ld Sens Slide Srvo Not Enble,7388,[26965356] A1 DSSA LOADER TRAY OUT FEED DOOR NOT CLOSING (CM | IC0150A1AAIR1 | PNEU),PRESCRIPTIVE,RESOLVED,9,3.7,0.4,4,2025-08-18 11:50:54,2026-01-11 23:20:00,5,K291175,IC0150A1EMODULEE,ASSY,Assembly Equipment,A1 CARTONS SKEW | A1 CARTRIDGE LIFT PINS STUCK UP | A1 DSSA LOADER OVERLOADS WHEN LOADING INTO PALLETS,LOW - Less than weekly,2026-01-12T01:47:01.000Z,177,26965356,A1 DSSA LOADER TRAY OUT FEED DOOR NOT CLOSING,CM,K291096,IC0150A1AAIR1,PNEU,null,null
A5,C17 F061 Cap Fdr 2 C12 Delvry Rot Unit 2 Not In Work Pos A064698-526A,1418,null,null,TIER 4 - Low / Monitor,7,3.7,0.5,3,2026-02-12 12:15:36,2026-04-06 19:35:03,7,K407186,IC0150A5EMODULEE,PACK,Packaging Equipment,A5 - Cartoner - Pen Conveyor Width | A5 CARTONER MAIN MACHINE / CARTONER CRASH CAUSING TIMING ISSUE (D901253D) | A5 QOB false ejects D859086D,LOW - Less than weekly,2026-04-06T18:43:03.000Z,93,27358517,BCP05JAN2026GB08 - A5 CCHID AUTO SEQUENCE FAILS,CM,K407081,IC0150A5BMODULEB,ASSY,null,null
A1,C3F91  Cart Ld G3D Grip Slide Rght Frnt Adv,516,null,null,TIER 4 - Low / Monitor,8,3.6,0.5,1,2026-04-18 20:36:29,2026-04-18 20:41:12,0,null,null,null,null,null,LOW - Less than weekly,null,null,null,null,null,null,null,null,null,null
A5,SEV4 fault pusher discharge area not in front position (453-B3),2756,null,null,TIER 4 - Low / Monitor,1,3.6,3.6,1,2026-04-13 20:58:03,2026-04-13 20:58:03,0,null,null,null,null,null,LOW - Less than weekly,null,null,null,null,null,null,null,null,null,null
A1,C5F10 DSSA Ld Air Press Ok,680,null,null,TIER 4 - Low / Monitor,10,3.5,0.3,9,2025-08-11 06:27:16,2026-03-12 12:10:43,14,K291069,IC0150A1CMODULEC,ASSY,Assembly Equipment,A1 CAP FEEDER 1 DELIVERY STOP SENSOR FAIL D855183AG | A1 CAP FEEDER TRACK 1 PART PRESENT FAULT D855183AG | A1 CARTON SKEW,LOW - Less than weekly,2026-03-01T04:08:00.000Z,129,27258207,A1 CARTONER CARTON TEARING,CM,K291175,IC0150A1EMODULEE,PACK,null,null
A1,C16 F011 Cap Fdr 1 Safety Gate Ok,7364,null,null,TIER 4 - Low / Monitor,9,3.5,0.4,8,2025-09-19 02:51:59,2026-03-20 15:51:28,7,K291053,IC0150A1A210DSSAFLIPLOAD,ASSY,Assembly Equipment,"A1 ADHESIVE INBOARD LEFT NEST D847820A | A1 CAP FEEDER 1, TRACK 2 JAMS | A1 CROWDER FUALT NO CARTRIDGE PRESENT",LOW - Less than weekly,2026-02-08T22:00:53.000Z,150,27155474,A1 Lit Feeder 2 Presence Fault,CM,K291189,IC0150A1EFEEDER2,PACK,null,null
A2,C19F11 Adh Apply Servo Negative Over Travel,738,null,null,TIER 4 - Low / Monitor,16,3.5,0.2,9,2025-09-28 22:40:52,2026-07-02 05:21:34,11,K323615,IC0150A2BGBDSSAFLIP,ASSY,Assembly Equipment,A1 CARTON SKEW | A2 - Cartoner - Carton Critical Sensor Wouldn't Read | A2 DSSA LOADER WON'T START,LOW - Less than weekly,2026-07-02T09:08:14.000Z,6,28095460,"A2 LABELER, S.O.B VISION ADJUSTMENTS",CM,K323504,IC0150A2CMODULEC,PACK0017,:,:
A5,SEV4 fault product presence control pick-off case (455-B1),2753,null,null,TIER 4 - Low / Monitor,4,3.5,0.9,3,2025-08-08 06:01:31,2026-02-18 00:45:48,6,K407186,IC0150A5EMODULEE,PACK,Packaging Equipment,A2 cartoner having skew issues | A5 FLIP TRANSFER PLACE OVERLOADS | A5 PENS TURNING IN BUCKET CAUSING QOB FAILURES,LOW - Less than weekly,2026-02-17T23:13:27.000Z,141,27208310,A5 PENS TURNING IN BUCKET CAUSING QOB FAILURES,CM,K407186,IC0150A5EMODULEE,PACK,"ADJUST BUCKET WIDTH, CHECK PRODUCT CHAIN POSITION, ADJUST PIN ON ROBOT GRIPPER THAT GOES IN THE DSSA WINDOW.",PIN NOT ADJUSTED OUT ENOUGH
A1,C5F41 DSSA Pall Ld Home Seq Fail,665,null,null,TIER 4 - Low / Monitor,6,3.4,0.6,5,2025-07-26 02:07:00,2026-06-09 03:56:55,5,K291161,IC0150A1DROBOT,ASSY,Assembly Equipment,A1 DSSA 2D LOADER DROPPING DSSA'S | A1 PUCK JAMS AT S CURVE D822862F | A1 ROBOT MACHINE FAULT D972556C,LOW - Less than weekly,2026-06-09T03:34:00.000Z,29,27951355,A1 ROBOT MACHINE FAULT D972556C,CM,K291161,IC0150A1DROBOT,ASSY,null,null
A1,C5F37 DDS Tray Hndlr Grd Gantry Lck,688,null,null,TIER 4 - Low / Monitor,11,3.4,0.3,2,2026-03-10 15:02:16,2026-03-20 23:28:20,3,K291188,IC0150A1EFEEDER1,PACK,Packaging Equipment,A1 HIGH REJECTS FOR BOOKLET 1 MISSING | A1 LABELER FUME EXTRACTOR FILTER CHANGE | A1 QOB rejects,LOW - Less than weekly,2026-03-20T22:06:06.000Z,110,27422134,A1 HIGH REJECTS FOR BOOKLET 1 MISSING,CM,K291188,IC0150A1EFEEDER1,PACK,null,null
A2,Invalid Product Sensor Blocked,309,[26334945] A2 ADHEISIVE ONBOARD FAULTS HIGH KICKOFF RATE D840305A (CM | IC0150A2B270GLUEDISPVER | ASSY),PRESCRIPTIVE,RESOLVED,4,3.4,0.8,3,2025-08-28 00:08:21,2025-09-24 03:19:23,4,K323588,IC0150A2B270GLUEDISPVER,ASSY,Assembly Equipment,A2 - Main Machine - DSSA Load Broken Actuator | A2 ADHEISIVE ONBOARD FAULTS HIGH KICKOFF RATE D840305A | A2 CAP FEEDER 1 NOT DROPPING DOWN TO THE DELIVERY STOP  D840305A,LOW - Less than weekly,2025-09-24T03:50:05.000Z,287,26334945,A2 ADHEISIVE ONBOARD FAULTS HIGH KICKOFF RATE D840305A,CM,K323588,IC0150A2B270GLUEDISPVER,ASSY,CLEANED OFF THE EXCESSIVE GLUE ON THE FACEPLATES AND VERIFED THE PUMPS WERE PURGING CORRECTLY ,UNKNOWN
A2,C17F29 Cap Fdr 2 Trk 3 Blk Cyl Work Pos,7504,null,null,TIER 4 - Low / Monitor,22,3.4,0.2,22,2025-07-13 06:51:41,2026-06-29 23:03:43,28,K323504,IC0150A2CMODULEC,ASSY,Assembly Equipment,A2 - Cartoner - Skew Adjustment | A2 2D GANTRY THROWING CARTRIDGES | A2 BROKEN DSSA FLIP ACTUATOR,LOW - Less than weekly,2026-06-29T21:22:32.000Z,9,28045501,A2 CAP FEEDER 2 JAMS D960298J,CM,K323613,IC0150A2BELECTRICAL5,ELEC,TRIMMED THE FIBER OPTICS AND RETRAINED THE AMPLIFIERS,UNKNOWN 
A5,SEV4 Heat shield 2 position monitoring  (510-B27  510-B28 ) error advance,2650,null,null,TIER 4 - Low / Monitor,1,3.3,3.3,1,2026-06-02 17:32:28,2026-06-02 17:32:28,0,null,null,null,null,null,LOW - Less than weekly,null,null,null,null,null,null,null,null,null,null
A5,C11 F024 DSSA Vfy Ld Cnsc Fail 6 A064709-506,1400,[27833085] A5 MODULE D STAUBLI ROBOT PEN LOADING / CONSECUTIVE INTERNAL TRACKING ERRORS (D904595C) (CM | IC0150A5DROBOT | PACK),PRESCRIPTIVE,RESOLVED,15,3.2,0.2,14,2025-08-26 12:26:31,2026-05-28 05:42:37,25,K407107,IC0150A5B2803DGANTRY,PACK,Packaging Equipment,A5 Broken lug on cartoner. | A5 CASE PACKER INFEED FOAM ROLLER REPLACMENT D869634J | A5 CASE PACKER PRODUCT INFEED FAULTS D810486N,LOW - Less than weekly,2026-05-28T09:12:02.000Z,41,27833085,A5 MODULE D STAUBLI ROBOT PEN LOADING / CONSECUTIVE INTERNAL TRACKING ERRORS (D904595C),CM,K407181,IC0150A5DROBOT,PACK,REPLACED FEEDSCREW BELT AND REREFERENCED FEEDSCREW POSITION,WORN PARTS
A5,SEV4 Consec error no match carton code opposite loading side,2660,[27435889] A5 CASEPACKER LIFT AXIS ALARMS (CM | IC0150A5HMODULEH | PACK),PRESCRIPTIVE,RESOLVED,3,3.2,1.1,2,2025-07-30 02:49:50,2026-03-24 20:30:43,5,K407186,IC0150A5EMODULEE,PACK,Packaging Equipment,A5 CARTONER MAIN MACHINE -- vision rejects due to due rotated pens (D870470C) | A5 CARTONER START OF BATCH ADJUSTMENTS D753351A | A5 CASEPACKER LIFT AXIS ALARMS,LOW - Less than weekly,2026-03-24T22:41:09.000Z,106,27435889,A5 CASEPACKER LIFT AXIS ALARMS,CM,K407194,IC0150A5HMODULEH,PACK,REFERENCE THE DRIVE AS RESET MACHINE,UNKNOWN 
A1,C5F23 DSSA Ld Zone 1 Grd Circuit Reset,657,null,null,TIER 4 - Low / Monitor,23,3.1,0.1,19,2025-07-25 13:25:05,2026-04-12 18:11:09,46,K291079,IC0150A1BKOBER,ASSY,Assembly Equipment,A1 - Case Packer - Carton Forming Issue | A1 - Main Machine - DSSA Overloads | A1 APOLLO CARTONER MAIN MACHINE IMA FLEXA/ FEEDER 1 & 2 PART PRECENSE FAULT/D822862N,LOW - Less than weekly,2026-04-12T17:22:56.000Z,87,27567501,A1 MODULE D ROBOT FANUC PEN LOADING/ ROBOT HEAD STUCK OUT OF POSITION/D869541G,CM,K291161,IC0150A1DROBOT,ASSY,null,null
A2,C19F55 Adh Apply Servo Not Enabled,784,null,null,TIER 4 - Low / Monitor,8,3.1,0.4,4,2025-07-21 09:44:43,2025-09-27 19:38:46,1,K334766,IC0150A2B270GLUEDISPCK,ASSY,Assembly Equipment,A2 MODULE B STATION 270 ADHESIVE DISPENSED CHECK / ADHESIVE APPLY SERVO FAULT (D829580C),LOW - Less than weekly,2025-09-27T16:40:41.000Z,284,26349239,A2 MODULE B STATION 270 ADHESIVE DISPENSED CHECK / ADHESIVE APPLY SERVO FAULT (D829580C),CM,K334766,IC0150A2B270GLUEDISPCK,ASSY,"WORKED WITH ENGINEERING TO REPLACE THE DRIVE, ONCE THE DRIVE WAS REPLACED THE FAULTS CLEARED BUT AS SOON AS THE GLUE STATION MOVED WE GOT A FAULT ON THE DRIVE FOR OVERCURRENT. REPLACED THE LINEAR SERVO MOTOR AND THE FAULTS CLEARED. ONGOING GLUE ISSUES ARE BEING WORKED ON. ESCALATED TO ON CALL ENGINEER, DAYSHIFT TO CONTINUE WORKING ON ISSUE",UNKOWN
A2,C19F39 Adh App Left Outbrd Cnsc Fail 4,785,null,null,TIER 4 - Low / Monitor,6,3.1,0.5,6,2025-09-10 18:33:46,2025-09-22 01:27:31,7,K334766,IC0150A2B270GLUEDISPCK,PACK0017,Labeler,A2 LABELER FIRING POSITION | A2 OUTBOARD LEFT ADHESIVE FAULTS | A2 labeler firing position adjustment,LOW - Less than weekly,2025-09-21T22:23:20.000Z,290,26327649,A2 OUTBOARD LEFT ADHESIVE FAULTS,CM,K334766,IC0150A2B270GLUEDISPCK,ASSY,REMOVE FACEPLATE ON VALVE 4 AND CLEAN. PURGE GLUE FROM INSIDE VALVE. REASSEMBLE. ,null
A2,C17F78 Cap Fdr1 Trk2 Sep SenFail ,7575,null,null,TIER 4 - Low / Monitor,4,3.1,0.8,3,2025-07-27 17:43:30,2026-05-10 09:34:06,1,K323506,IC0150A2EMODULEE,PACK,Packaging Equipment,A2 MODULE E MAIN MACHINE CARTONER -- jerking during operation (D846830J),LOW - Less than weekly,2025-10-11T07:03:09.000Z,270,26449452,A2 MODULE E MAIN MACHINE CARTONER -- jerking during operation (D846830J),CM,K323506,IC0150A2EMODULEE,PACK,  Cartons too tight at exit.  Widened carton transport.  Adjusted green plate tension at exit.,  Out of adjustment.
A5,C22 F02 Spot Cure Lamp 3 Lamp Stat,7257,"[27361684] A5, Glue Faceplate Swap (PM | IC0150A5B270GLUEDISPCK | ASSY)",PRESCRIPTIVE,RESOLVED,1,3.1,3.1,1,2026-03-11 03:45:48,2026-03-11 03:45:48,0,K407105,IC0150A5B270GLUEDISPCK,ASSY,Assembly Equipment,,LOW - Less than weekly,2026-03-11T05:04:34.000Z,119,27361684,"A5, Glue Faceplate Swap",PM,K407105,IC0150A5B270GLUEDISPCK,ASSY,null,null
A2,C22F25 Spot Cure Lamp 2 Lamp Stat,838,null,null,TIER 4 - Low / Monitor,1,3.0,3.0,1,2026-04-20 14:36:12,2026-04-20 14:36:12,0,null,null,null,null,null,LOW - Less than weekly,null,null,null,null,null,null,null,null,null,null
A2,C18F28 Verfiy Cap Seat Part Sens Fail 5,1055,null,null,TIER 4 - Low / Monitor,3,3.0,1.0,2,2025-10-12 07:35:50,2025-10-30 00:03:48,2,K334766,IC0150A2B270GLUEDISPCK,ASSY,Assembly Equipment,A2 ADHESIVE VERIFY FAULTS D846830J | A2 high kick offs for camera 2 D836827A,LOW - Less than weekly,2025-10-29T22:12:33.000Z,252,26518029,A2 high kick offs for camera 2 D836827A,CM,K323504,IC0150A2CMODULEC,PACK0017,"had to adjust the blob region AF 445,167 AL 351,163 all adjustments were made using 8044 tool 08",unknown
A2,GUARD OPEN SQ26,7683,null,null,TIER 4 - Low / Monitor,2,3.0,1.5,2,2025-10-09 07:01:21,2026-04-14 10:52:21,1,K334766,IC0150A2B270GLUEDISPCK,ASSY,Assembly Equipment,A2 - Main Machine - Flip Transfer Air Leak,LOW - Less than weekly,2025-10-09T08:23:45.000Z,272,26441271,A2 - Main Machine - Flip Transfer Air Leak,CM,K323503,IC0150A2BMODULEB,ASSY,Replaced 2 air fittings,Unknown
A2,GUARD OPEN SQ22,7685,[27550276] A2 RECONCILER ROLL WRAPPED AROUND LABEL DRUM D904594A (CM | IC0150A2CMODULEC | PACK0017),PRESCRIPTIVE,RESOLVED,4,3.0,0.7,4,2025-10-10 06:43:00,2026-04-08 00:08:04,6,K323509,IC0150A2HMODULEH,PACK0017,Labeler,A2 LABELER WEB CLEAR ISSUES D856544C | A2 LIT FEEDER 1 NOT EJECTING BOOKLETS | A2 MODULE B APOLLO PEN ASSEMBLY MAIN MACH/ CLUTCH OVERLOAD/ D846830J,LOW - Less than weekly,2026-04-08T02:40:30.000Z,91,27550276,A2 RECONCILER ROLL WRAPPED AROUND LABEL DRUM D904594A,CM,K323504,IC0150A2CMODULEC,PACK0017,REMOVED LABEL DRUM AND REMOVED RECONCILER WEB,UNKNOWN
A5,C00 F034 Rght Tray Rear (Left) Orient Sens Failed A064701-514C,1280,null,null,TIER 4 - Low / Monitor,5,3.0,0.6,4,2025-08-22 01:05:49,2026-07-01 00:38:55,9,K407084,IC0150A5BKOBER1,PACK,Packaging Equipment,A5 CAP FEEDER 1 TRACK 3 SENSOR FAULTS D805924C | A5 CARTONER MARKING D805924C | A5 CASE PACKER OUTFEED CONVEYOR FAULTS D924673C,LOW - Less than weekly,2026-07-01T01:58:58.000Z,7,28049006,A5 CASE PACKER OUTFEED CONVEYOR FAULTS D924673C,CM,K407194,IC0150A5HMODULEH,PACK,ESCALATED TO ETs TO ASSIST TROUBLESHOOTING AFTER ADJUSTING SEVERAL TIMES. CLEANED OFF ALL SENSORS AND LEVELED THE UPPER SKEW CONVEYOR BELT TO DRIVE THE CASE THOURGH CORRECTLY ,OPERATIONS RAISED CONVEYOR TO REMOVE A JAMMED CASE
A5,C05 F051 No Palls Pres At Queue A064692-514B,1633,[27590147] A5 QOB ON CARTONER (CM | IC0150A5EMODULEE | PACK),PRESCRIPTIVE,RESOLVED,4,3.0,0.7,4,2025-08-28 12:35:42,2026-04-16 22:30:26,5,K407186,IC0150A5EMODULEE,PACK,Packaging Equipment,A5 - Main Machine - Spot Cure Crash | A5 CARTON EDGE SENSOR FAULT | A5 LABELER SKEW,LOW - Less than weekly,2026-04-17T00:17:48.000Z,82,27590147,A5 QOB ON CARTONER,CM,K407186,IC0150A5EMODULEE,PACK,RE-SEATED THE POLARIZING FILTER ON THE LIGHT,UNKNOWN
A2,C10F118 PID Out Dup Detected ,815,null,null,TIER 4 - Low / Monitor,2,2.9,1.5,2,2025-09-06 23:15:07,2026-06-12 12:34:20,3,K323506,IC0150A2EMODULEE,ASSY,Assembly Equipment,"A2 CARTONER, TORN CARTON CORNER | A2 HORSESHOE CONVEYOR LOCKED UP | A2 PALLET ID IN AND OUT SENSOR FAULTS",LOW - Less than weekly,2026-06-12T11:27:53.000Z,26,27970518,A2 HORSESHOE CONVEYOR LOCKED UP,CM,null,IC0150A2CONVEYORS,ROTA0017,null,null
A2,C10F100 Chass Conv Chass Exit No Pall Sens Fail,856,[27841176] A2 - Labeler - Order UPS From Radwell - Quote 20296123 (CM | IC0150A2CMODULEC | PACK0017),PRESCRIPTIVE,RESOLVED,5,2.9,0.6,3,2025-10-10 12:06:24,2026-05-29 14:33:22,6,K372068,IC0150A2LVC,PACK0017,Labeler,A2 - Labeler - Order UPS From Radwell - Quote 20296123 | A2 - Labeler - Power Supply Failure | A2 LVC ADJUSTMENT,LOW - Less than weekly,2026-05-29T17:55:34.000Z,40,27841176,A2 - Labeler - Order UPS From Radwell - Quote 20296123,CM,K323504,IC0150A2CMODULEC,PACK0017, ,null
A5,C03 F031 G3D Y Srvo Out of Pos (Chass D8) A064701-500B,1298,null,null,TIER 4 - Low / Monitor,2,2.9,1.5,2,2025-10-19 15:34:26,2026-06-29 07:59:03,1,K407156,IC0150A5CMODULEC,ROTA0017,"Conveyor, Belt",A5 PEN LABELER / CONVEYOR JAMS (D924673C),LOW - Less than weekly,2026-06-29T08:34:33.000Z,9,28043983,A5 PEN LABELER / CONVEYOR JAMS (D924673C),CM,K407156,IC0150A5CMODULEC,ROTA0017,REPOSITIONED ENTRY FEEDSCREW; ALIGNED EXIT FEEDSCREW; SECURED STARWHEEL VACCUM PLATE BOLTS AND LUBRICATED; ADJUSTED EMPTY PUCK TRANSITION RAILS AND EXIT CONVEYOR TRANSITION RAILS,OUT OF ADJUSTMENT/ALIGNMENT; LOOSE PARTS
A5,C16 F072 Cap Fdr 1 Trk 3 No Part A064697-516C,1322,[27624202] A1 DSSA LOADER WON'T RUN (CM | IC0150A5AMODULEA | ASSY),PRESCRIPTIVE,RESOLVED,4,2.9,0.7,4,2025-07-22 15:05:57,2026-04-24 02:49:46,10,K407126,IC0150A5AMODULEA,ASSY,Assembly Equipment,A1 DSSA LOADER WON'T RUN | A5 - Main Machine - Cell 16 Cap Verify Sensor | A5 C22 SPOT CURE ALARM WONT CLEAR,LOW - Less than weekly,2026-04-24T03:42:25.000Z,75,27624202,A1 DSSA LOADER WON'T RUN,CM,K407126,IC0150A5AMODULEA,ASSY,REPLACE BROKEN O-RING DRIVE BELT ON INFEED ROLLER CONVEYOR. TROUBLESHOOT TRANSFER CONVEYOR DRIVE AND FOUND IT HAD A &quot;InF&quot; FAULT (INTERNAL FAULT) WHICH CANNOT BE RESET. NO PART REFERENCED IN STOCK TO REPLACE AND PART WAS OBSOLETE BY THE MANUFACTURER IN DEC 2012. ESCALATED TO ON CALL ENGINEER TO TRY TO FIND REPLACEMENT PART.,:
